id,code,status_id,branch_id,dat_ecode,mileage,built_year,created_on,created_by
7000312,CAR000312,3,13.0,E876,292925,2023,2025-11-07 18:24:00 UTC,3626
7000313,CAR000313,5,2.0,E112,252221,2017,2025-01-24 15:11:00 UTC,8999
7000314,CAR000314,5,4.0,E789,153244,2022,2024-06-09 00:46:00 UTC,3528
7000315,CAR000315,2,12.0,E530,149225,2015,2025-10-09 06:29:00 UTC,8636
7000316,CAR000316,1,18.0,E327,27065,2021,2025-06-12 07:46:00 UTC,8265
7000317,CAR000317,5,12.0,E205,134852,2020,2025-06-16 19:37:00 UTC,5653
7000318,CAR000318,4,15.0,E181,137426,2021,2025-09-14 17:13:00 UTC,8877
7000319,CAR000319,4,13.0,E639,271061,2021,2024-09-26 18:02:00 UTC,8363
7000320,CAR000320,5,11.0,E881,258647,2016,2025-01-16 02:55:00 UTC,2376
7000321,CAR000321,4,2.0,E459,192597,2021,2025-03-11 09:22:00 UTC,4395
7000322,CAR000322,1,17.0,E149,231107,2018,2024-11-06 07:59:00 UTC,3401
7000323,CAR000323,2,12.0,E641,182456,2021,2024-01-17 23:02:00 UTC,6427
7000324,CAR000324,4,16.0,E593,127853,2015,2026-02-15 06:15:00 UTC,4277
7000325,CAR000325,5,16.0,E210,85351,2021,2024-04-11 12:31:00 UTC,2765
7000326,CAR000326,4,,E257,7614,2016,2025-01-15 09:35:00 UTC,3352
7000327,CAR000327,2,12.0,E937,153081,2020,2024-09-25 21:03:00 UTC,6263
7000328,CAR000328,3,10.0,E704,17436,2023,2024-01-25 21:03:00 UTC,1597
7000329,CAR000329,5,7.0,E681,261033,2021,2025-11-12 18:37:00 UTC,8507
7000330,CAR000330,4,5.0,E417,198922,2016,2024-08-30 16:32:00 UTC,7418
7000331,CAR000331,3,8.0,E638,116217,2025,2024-08-07 00:12:00 UTC,1973
7000332,CAR000332,1,10.0,E328,165034,2017,2024-01-29 00:37:00 UTC,6033
7000333,CAR000333,4,9.0,E208,230471,2024,2025-09-25 07:01:00 UTC,7762
7000334,CAR000334,4,5.0,E624,261325,2018,2024-11-17 08:26:00 UTC,6885
7000335,CAR000335,4,6.0,E248,177592,2017,2024-04-12 16:38:00 UTC,8411
7000336,CAR000336,4,2.0,E104,87996,2017,2026-03-07 10:40:00 UTC,5092
7000337,CAR000337,3,2.0,E481,201404,2022,2024-02-08 04:14:00 UTC,8399
7000338,CAR000338,1,,E477,272925,2024,2024-04-14 05:23:00 UTC,1712
7000339,CAR000339,5,,E269,266730,2015,2026-04-25 08:06:00 UTC,6518
7000340,CAR000340,4,2.0,E826,285303,2016,2024-03-12 13:25:00 UTC,3944
7000341,CAR000341,4,17.0,E666,155094,2019,2024-08-10 18:08:00 UTC,8961
7000342,CAR000342,5,18.0,E490,102555,2021,2025-10-12 19:02:00 UTC,2358
7000343,CAR000343,4,20.0,E430,290226,2019,2024-11-30 04:30:00 UTC,5960
7000344,CAR000344,2,6.0,E918,137064,2023,2024-11-06 04:00:00 UTC,3444
7000345,CAR000345,4,7.0,E841,37960,2018,2024-09-14 17:34:00 UTC,8561
7000346,CAR000346,3,12.0,E142,119679,2016,2024-08-28 14:04:00 UTC,2800
7000347,CAR000347,2,13.0,E795,200569,2025,2025-06-29 01:44:00 UTC,2995
7000348,CAR000348,2,,E687,215310,2015,2024-09-26 03:38:00 UTC,7278
7000349,CAR000349,4,3.0,E994,263857,2024,2024-03-28 00:16:00 UTC,3033
7000350,CAR000350,5,20.0,E228,166322,2021,2026-04-30 03:52:00 UTC,3343
7000351,CAR000351,4,18.0,E665,111844,2019,2024-11-07 23:31:00 UTC,2038
7000352,CAR000352,1,9.0,E195,104811,2016,2024-02-16 07:16:00 UTC,9448
7000353,CAR000353,5,,E206,164604,2015,2024-04-16 03:54:00 UTC,6600
7000354,CAR000354,2,6.0,E422,61735,2022,2024-03-28 22:45:00 UTC,1036
7000355,CAR000355,1,17.0,E469,218092,2015,2024-11-13 09:28:00 UTC,5503
7000356,CAR000356,4,15.0,E202,156143,2025,2026-03-22 01:51:00 UTC,9246
7000357,CAR000357,1,1.0,E302,55822,2019,2025-04-14 16:13:00 UTC,6794
7000358,CAR000358,3,16.0,E228,80936,2022,2026-02-20 12:17:00 UTC,6375
7000359,CAR000359,3,2.0,E565,141367,2015,2025-11-08 15:38:00 UTC,4645
7000360,CAR000360,3,20.0,E742,276388,2022,2024-08-07 14:16:00 UTC,1060
7000361,CAR000361,5,4.0,E825,120935,2021,2025-09-10 07:15:00 UTC,5733
7000362,CAR000362,4,10.0,E172,3258,2021,2024-04-01 05:52:00 UTC,1277
7000363,CAR000363,4,12.0,E339,35271,2025,2024-08-17 05:27:00 UTC,1745
7000364,CAR000364,4,8.0,E189,19982,2016,2024-12-22 15:59:00 UTC,1438
7000365,CAR000365,3,10.0,E516,50608,2017,2025-06-30 19:25:00 UTC,6277
7000366,CAR000366,4,10.0,E121,33208,2019,2024-08-19 12:02:00 UTC,8222
7000367,CAR000367,4,20.0,E407,295351,2021,2024-10-24 16:25:00 UTC,9500
7000368,CAR000368,3,17.0,E171,245998,2015,2025-08-28 08:32:00 UTC,5037
7000369,CAR000369,1,15.0,E917,246647,2015,2025-02-19 03:01:00 UTC,2176
7000370,CAR000370,2,,E592,165206,2024,2025-03-31 15:48:00 UTC,6078
7000371,CAR000371,2,2.0,E554,277721,2016,2025-09-01 06:51:00 UTC,2812
7000372,CAR000372,5,14.0,E952,28300,2015,2024-03-16 14:06:00 UTC,5555
7000373,CAR000373,1,9.0,E393,154996,2016,2025-09-22 00:10:00 UTC,6843
7000374,CAR000374,4,9.0,E332,122824,2018,2024-12-08 18:27:00 UTC,9503
7000375,CAR000375,4,11.0,E483,85808,2018,2024-11-06 21:36:00 UTC,2784
7000376,CAR000376,2,8.0,E468,128823,2015,2025-05-06 21:01:00 UTC,1907
7000377,CAR000377,5,19.0,E284,202707,2025,2024-11-14 19:44:00 UTC,7622
7000378,CAR000378,4,4.0,E857,251411,2025,2024-12-22 06:46:00 UTC,8477
7000379,CAR000379,2,19.0,E989,160089,2021,2024-08-29 03:29:00 UTC,3535
7000380,CAR000380,2,7.0,E911,294683,2020,2024-10-06 16:31:00 UTC,9618
7000381,CAR000381,2,20.0,E257,252219,2025,2025-01-20 10:42:00 UTC,7357
7000382,CAR000382,1,9.0,E818,42020,2018,2025-07-20 14:42:00 UTC,5480
7000383,CAR000383,1,16.0,E723,205743,2022,2025-08-13 06:50:00 UTC,1546
7000384,CAR000384,3,18.0,E756,54093,2022,2025-03-16 00:23:00 UTC,4751
7000385,CAR000385,5,5.0,E221,64666,2021,2026-04-24 10:29:00 UTC,3232
7000386,CAR000386,5,18.0,E727,99554,2020,2024-12-13 00:25:00 UTC,5308
7000387,CAR000387,2,19.0,E647,235807,2015,2025-02-06 09:25:00 UTC,2665
7000388,CAR000388,3,12.0,E597,3570,2018,2024-10-30 21:40:00 UTC,4888
7000389,CAR000389,4,4.0,E841,284643,2021,2024-09-13 21:08:00 UTC,7513
7000390,CAR000390,3,11.0,E229,29710,2020,2026-02-04 18:09:00 UTC,1390
7000391,CAR000391,1,1.0,E149,43050,2016,2025-09-28 05:24:00 UTC,1907
7000392,CAR000392,1,14.0,E172,242001,2018,2024-03-26 10:27:00 UTC,5225
7000393,CAR000393,5,,E626,43939,2017,2026-03-17 08:49:00 UTC,2437
7000394,CAR000394,5,17.0,E243,102301,2023,2024-08-24 00:03:00 UTC,5963
7000395,CAR000395,5,20.0,E152,294958,2021,2025-11-12 12:53:00 UTC,8832
7000396,CAR000396,2,3.0,E162,139252,2025,2024-05-10 06:43:00 UTC,5299
7000397,CAR000397,4,,E350,217369,2020,2025-06-25 03:31:00 UTC,6193
7000398,CAR000398,5,5.0,E229,38655,2023,2026-01-12 13:04:00 UTC,9961
7000399,CAR000399,4,7.0,E868,43787,2023,2024-05-19 04:01:00 UTC,7514
7000400,CAR000400,4,13.0,E164,118096,2015,2026-04-21 09:07:00 UTC,3548
7000401,CAR000401,1,,E546,126166,2021,2024-07-13 13:16:00 UTC,9302
7000402,CAR000402,5,19.0,E167,217964,2022,2024-07-12 10:58:00 UTC,8119
7000403,CAR000403,2,5.0,E330,36504,2024,2024-10-07 00:53:00 UTC,4737
7000404,CAR000404,2,18.0,E252,211930,2022,2025-11-05 05:21:00 UTC,2666
7000405,CAR000405,5,8.0,E572,137334,2024,2024-06-28 12:56:00 UTC,6257
7000406,CAR000406,2,20.0,E524,135879,2019,2024-06-18 05:20:00 UTC,5936
7000407,CAR000407,2,,E539,285231,2021,2025-12-01 16:17:00 UTC,9311
7000408,CAR000408,3,8.0,E326,25291,2021,2024-04-25 03:04:00 UTC,5218
7000409,CAR000409,5,1.0,E428,295612,2022,2024-01-25 19:45:00 UTC,8846
7000410,CAR000410,3,20.0,E791,30248,2025,2024-03-28 10:20:00 UTC,7367
7000411,CAR000411,4,17.0,E590,28331,2017,2025-12-16 05:49:00 UTC,6838
7000412,CAR000412,2,1.0,E830,140694,2021,2025-08-13 03:44:00 UTC,4856
7000413,CAR000413,4,6.0,E841,209056,2021,2025-04-24 05:07:00 UTC,1368
7000414,CAR000414,3,17.0,E404,38990,2023,2024-08-09 04:12:00 UTC,1109
7000415,CAR000415,3,,E734,298677,2022,2024-06-28 19:20:00 UTC,8674
7000416,CAR000416,4,19.0,E300,189220,2022,2026-02-27 07:46:00 UTC,6174
7000417,CAR000417,5,,E935,77571,2019,2026-02-20 11:04:00 UTC,8396
7000418,CAR000418,1,3.0,E590,114545,2021,2024-10-02 21:05:00 UTC,8471
7000419,CAR000419,5,14.0,E251,187198,2021,2024-01-13 06:45:00 UTC,8586
7000420,CAR000420,2,12.0,E668,153915,2017,2025-03-17 03:06:00 UTC,4363
7000421,CAR000421,1,18.0,E143,190526,2021,2024-07-31 00:50:00 UTC,5083
7000422,CAR000422,2,19.0,E270,133511,2025,2024-02-02 23:32:00 UTC,3282
7000423,CAR000423,2,4.0,E140,248308,2025,2025-06-07 14:14:00 UTC,9547
7000424,CAR000424,2,,E551,121338,2021,2025-06-21 06:05:00 UTC,6785
7000425,CAR000425,3,5.0,E288,2399,2022,2026-02-19 09:34:00 UTC,3191
7000426,CAR000426,4,1.0,E663,155626,2017,2024-01-07 02:39:00 UTC,9925
7000427,CAR000427,1,14.0,E798,84972,2022,2025-04-26 08:53:00 UTC,8043
7000428,CAR000428,4,11.0,E167,83318,2024,2026-02-19 06:40:00 UTC,6361
7000429,CAR000429,1,1.0,E472,43343,2015,2024-12-27 10:05:00 UTC,9409
7000430,CAR000430,5,9.0,E827,68579,2017,2024-04-27 19:19:00 UTC,8033
7000431,CAR000431,1,1.0,E314,220331,2015,2024-06-26 06:44:00 UTC,8402
7000432,CAR000432,3,2.0,E257,278320,2018,2024-05-17 04:15:00 UTC,1046
7000433,CAR000433,3,,E245,144999,2018,2025-12-23 06:42:00 UTC,8485
7000434,CAR000434,1,14.0,E885,75210,2023,2024-12-04 06:36:00 UTC,1493
7000435,CAR000435,4,13.0,E326,65994,2021,2025-09-12 03:55:00 UTC,7984
7000436,CAR000436,5,16.0,E844,161195,2015,2025-09-18 12:53:00 UTC,5075
7000437,CAR000437,3,9.0,E358,34699,2015,2024-07-30 00:16:00 UTC,7382
7000438,CAR000438,3,19.0,E575,3246,2015,2024-04-11 13:25:00 UTC,9955
7000439,CAR000439,3,18.0,E128,53351,2020,2024-10-21 09:50:00 UTC,2556
7000440,CAR000440,2,19.0,E522,90106,2023,2025-05-16 13:19:00 UTC,1058
7000441,CAR000441,1,4.0,E467,4183,2020,2025-08-23 04:18:00 UTC,1297
7000442,CAR000442,4,20.0,E686,218947,2016,2025-10-31 19:51:00 UTC,4197
7000443,CAR000443,2,11.0,E481,84779,2018,2024-05-05 10:53:00 UTC,3664
7000444,CAR000444,5,2.0,E432,264829,2023,2024-05-16 21:50:00 UTC,4163
7000445,CAR000445,3,8.0,E458,143089,2015,2025-04-11 20:28:00 UTC,6014
7000446,CAR000446,3,,E303,191910,2015,2025-05-23 12:11:00 UTC,2745
7000447,CAR000447,3,6.0,E936,171196,2020,2024-03-30 03:58:00 UTC,9299
7000448,CAR000448,2,15.0,E556,285844,2023,2025-12-03 13:53:00 UTC,9819
7000449,CAR000449,2,3.0,E555,145892,2023,2024-06-30 12:02:00 UTC,1306
7000450,CAR000450,3,18.0,E916,267075,2015,2024-08-31 00:16:00 UTC,8715
7000451,CAR000451,1,10.0,E946,69810,2017,2024-04-30 17:27:00 UTC,4607
7000452,CAR000452,3,,E848,192084,2024,2025-01-11 22:21:00 UTC,3966
7000453,CAR000453,3,19.0,E516,233235,2020,2024-02-16 10:47:00 UTC,8289
7000454,CAR000454,1,4.0,E796,99758,2022,2025-05-22 19:38:00 UTC,9982
7000455,CAR000455,3,11.0,E578,216837,2017,2024-08-16 00:45:00 UTC,8244
7000456,CAR000456,1,3.0,E498,1294,2023,2024-09-13 10:49:00 UTC,6843
7000457,CAR000457,1,4.0,E999,183782,2025,2025-06-27 18:29:00 UTC,3750
7000458,CAR000458,2,7.0,E488,274514,2024,2024-07-04 03:49:00 UTC,7159
7000459,CAR000459,5,7.0,E378,241389,2021,2024-03-03 00:58:00 UTC,2152
7000460,CAR000460,5,17.0,E700,120160,2015,2024-05-13 21:32:00 UTC,9123
7000461,CAR000461,1,4.0,E865,130193,2024,2024-10-14 12:57:00 UTC,8850
7000462,CAR000462,4,4.0,E748,173155,2021,2025-08-14 19:08:00 UTC,1796
7000463,CAR000463,5,,E597,284641,2023,2026-03-12 07:13:00 UTC,6779
7000464,CAR000464,3,,E674,269488,2021,2026-04-28 04:32:00 UTC,9397
7000465,CAR000465,3,8.0,E689,246058,2021,2025-10-29 03:34:00 UTC,4976
7000466,CAR000466,5,1.0,E760,3135,2022,2024-02-22 22:58:00 UTC,4886
7000467,CAR000467,5,19.0,E726,156812,2019,2025-05-23 18:18:00 UTC,6122
7000468,CAR000468,3,10.0,E383,58839,2015,2025-04-18 21:57:00 UTC,8403
7000469,CAR000469,2,14.0,E238,203166,2025,2025-02-16 18:57:00 UTC,6625
7000470,CAR000470,3,15.0,E950,186942,2024,2024-10-18 20:14:00 UTC,2787
7000471,CAR000471,3,8.0,E449,271214,2018,2025-12-06 12:01:00 UTC,9449
7000472,CAR000472,5,2.0,E573,226020,2020,2024-12-03 20:40:00 UTC,9294
7000473,CAR000473,2,,E608,173944,2021,2024-11-17 14:32:00 UTC,2180
7000474,CAR000474,3,7.0,E413,21417,2022,2025-01-22 15:33:00 UTC,4449
7000475,CAR000475,1,,E960,245302,2022,2024-02-28 14:41:00 UTC,7355
7000476,CAR000476,2,11.0,E773,14390,2025,2024-04-06 21:40:00 UTC,1042
7000477,CAR000477,2,13.0,E697,83167,2017,2025-05-18 16:34:00 UTC,4125
7000478,CAR000478,5,11.0,E389,8158,2018,2024-07-21 22:45:00 UTC,4098
7000479,CAR000479,5,11.0,E233,291626,2020,2025-02-22 18:37:00 UTC,1708
7000480,CAR000480,1,5.0,E941,206829,2020,2026-01-15 05:14:00 UTC,4204
7000481,CAR000481,3,,E827,174546,2016,2024-06-11 14:15:00 UTC,5665
7000482,CAR000482,3,20.0,E806,29117,2018,2025-09-30 14:09:00 UTC,3288
7000483,CAR000483,4,16.0,E176,154102,2021,2024-05-11 07:17:00 UTC,6402
7000484,CAR000484,3,11.0,E476,181709,2022,2024-02-04 18:15:00 UTC,1686
7000485,CAR000485,4,4.0,E581,132846,2016,2024-06-01 01:02:00 UTC,4187
7000486,CAR000486,3,19.0,E380,247471,2021,2025-03-04 09:16:00 UTC,2821
7000487,CAR000487,5,19.0,E355,49886,2025,2026-02-23 05:06:00 UTC,3416
7000488,CAR000488,1,14.0,E432,16552,2022,2025-05-04 21:46:00 UTC,7639
7000489,CAR000489,2,18.0,E764,125180,2025,2024-04-15 04:10:00 UTC,1432
7000490,CAR000490,3,14.0,E670,185916,2018,2025-01-08 12:18:00 UTC,1071
7000491,CAR000491,3,11.0,E694,175570,2015,2024-09-19 11:23:00 UTC,3065
7000492,CAR000492,3,14.0,E106,262998,2022,2025-02-21 06:45:00 UTC,8983
7000493,CAR000493,3,7.0,E337,72774,2022,2026-02-25 17:38:00 UTC,7716
7000494,CAR000494,5,2.0,E369,216513,2015,2024-07-15 18:46:00 UTC,1478
7000495,CAR000495,2,13.0,E679,198672,2025,2025-06-16 05:44:00 UTC,3328
7000496,CAR000496,2,,E288,79468,2015,2025-03-10 18:01:00 UTC,8276
7000497,CAR000497,1,13.0,E206,241077,2024,2025-01-18 10:43:00 UTC,1608
7000498,CAR000498,4,1.0,E838,36198,2020,2025-03-18 20:58:00 UTC,2766
7000499,CAR000499,2,19.0,E968,110463,2019,2024-06-25 01:03:00 UTC,6068
7000500,CAR000500,4,20.0,E587,86768,2016,2025-09-18 01:29:00 UTC,7265
7000501,CAR000501,5,,E298,125607,2025,2024-07-05 23:04:00 UTC,4788
7000502,CAR000502,1,20.0,E261,199141,2025,2025-08-25 23:40:00 UTC,3403
7000503,CAR000503,3,8.0,E125,252859,2016,2024-04-25 00:54:00 UTC,3615
7000504,CAR000504,1,18.0,E228,77188,2023,2024-06-26 13:02:00 UTC,4820
7000505,CAR000505,3,6.0,E564,29385,2020,2025-10-30 14:28:00 UTC,5687
7000506,CAR000506,4,18.0,E648,234258,2017,2025-09-27 17:20:00 UTC,9970
7000507,CAR000507,2,5.0,E262,272871,2015,2024-05-28 01:25:00 UTC,2296
7000508,CAR000508,5,2.0,E398,136626,2021,2024-06-20 13:36:00 UTC,7866
7000509,CAR000509,3,5.0,E858,142951,2022,2025-01-09 16:37:00 UTC,7690
7000510,CAR000510,1,,E536,140077,2022,2024-01-14 18:26:00 UTC,3549
7000511,CAR000511,3,6.0,E470,242713,2018,2025-12-12 20:16:00 UTC,8422
7000512,CAR000512,3,16.0,E606,288024,2023,2025-07-17 14:44:00 UTC,5274
7000513,CAR000513,5,9.0,E526,167765,2022,2024-01-15 14:00:00 UTC,8669
7000514,CAR000514,1,5.0,E729,270457,2023,2025-04-14 01:27:00 UTC,8434
7000515,CAR000515,2,13.0,E634,33137,2024,2024-06-05 17:19:00 UTC,3233
7000516,CAR000516,4,,E836,38329,2025,2025-06-08 04:57:00 UTC,7187
7000517,CAR000517,1,1.0,E449,103694,2022,2024-09-20 03:28:00 UTC,2221
7000518,CAR000518,1,11.0,E496,209569,2023,2025-10-22 16:27:00 UTC,9442
7000519,CAR000519,4,13.0,E412,248437,2024,2024-01-11 06:04:00 UTC,7024
7000520,CAR000520,4,19.0,E636,101090,2016,2025-10-13 02:09:00 UTC,3854
7000521,CAR000521,5,,E469,125897,2020,2026-02-18 08:08:00 UTC,5424
7000522,CAR000522,1,3.0,E690,45879,2024,2024-03-26 12:50:00 UTC,5287
7000523,CAR000523,4,1.0,E819,63128,2022,2025-07-23 00:33:00 UTC,1019
7000524,CAR000524,4,16.0,E993,54881,2020,2025-12-09 16:49:00 UTC,3794
7000525,CAR000525,1,2.0,E582,150543,2015,2024-02-10 15:29:00 UTC,5669
7000526,CAR000526,5,19.0,E481,233067,2024,2024-08-19 07:27:00 UTC,7214
7000527,CAR000527,3,14.0,E185,29158,2020,2025-04-08 22:09:00 UTC,2103
7000528,CAR000528,5,1.0,E152,246881,2015,2024-04-03 01:59:00 UTC,2738
7000529,CAR000529,3,1.0,E843,93594,2015,2025-05-23 17:47:00 UTC,7098
7000530,CAR000530,3,19.0,E584,86706,2025,2024-02-19 04:22:00 UTC,4762
7000531,CAR000531,2,2.0,E183,7267,2025,2025-12-21 21:39:00 UTC,3820
7000532,CAR000532,5,20.0,E584,142049,2025,2025-09-26 15:23:00 UTC,8548
7000533,CAR000533,3,,E335,222386,2020,2025-11-21 22:41:00 UTC,8394
7000534,CAR000534,2,12.0,E254,202105,2025,2026-02-05 09:16:00 UTC,5225
7000535,CAR000535,1,10.0,E185,213055,2019,2025-11-16 20:10:00 UTC,2851
7000536,CAR000536,4,10.0,E140,193092,2016,2024-12-23 23:13:00 UTC,4074
7000537,CAR000537,5,8.0,E989,233856,2021,2024-09-01 14:59:00 UTC,7479
7000538,CAR000538,5,15.0,E488,280746,2016,2026-01-29 18:49:00 UTC,7172
7000539,CAR000539,5,11.0,E451,261258,2016,2026-02-24 00:53:00 UTC,8500
7000540,CAR000540,1,12.0,E633,157381,2024,2024-11-04 19:42:00 UTC,7405
7000541,CAR000541,3,9.0,E702,19276,2023,2025-06-12 16:05:00 UTC,1955
7000542,CAR000542,4,6.0,E390,24662,2025,2024-08-04 10:32:00 UTC,6824
7000543,CAR000543,3,1.0,E678,293469,2021,2025-03-30 08:16:00 UTC,4425
7000544,CAR000544,2,11.0,E248,232406,2024,2024-07-06 08:23:00 UTC,2790
7000545,CAR000545,1,17.0,E480,38130,2023,2024-04-09 03:05:00 UTC,5100
7000546,CAR000546,5,20.0,E667,169562,2024,2025-02-24 21:27:00 UTC,4643
7000547,CAR000547,2,12.0,E946,217032,2016,2026-04-18 05:04:00 UTC,9193
7000548,CAR000548,4,7.0,E766,145178,2023,2025-11-12 06:03:00 UTC,1136
7000549,CAR000549,2,5.0,E772,220462,2019,2026-02-16 01:56:00 UTC,3537
7000550,CAR000550,2,1.0,E442,175001,2019,2024-12-20 19:31:00 UTC,9956
7000551,CAR000551,5,17.0,E990,254896,2023,2026-04-26 05:52:00 UTC,2670
7000552,CAR000552,1,10.0,E581,134895,2024,2026-01-05 19:09:00 UTC,9844
7000553,CAR000553,4,1.0,E401,92490,2024,2024-10-13 14:19:00 UTC,5061
7000554,CAR000554,5,9.0,E798,249743,2017,2025-04-11 03:30:00 UTC,2320
7000555,CAR000555,4,6.0,E611,177134,2023,2024-09-25 13:05:00 UTC,1776
7000556,CAR000556,2,20.0,E952,95859,2021,2026-04-08 08:22:00 UTC,8307
7000557,CAR000557,5,17.0,E764,239548,2024,2025-03-14 19:58:00 UTC,9876
7000558,CAR000558,3,10.0,E385,173694,2023,2025-06-21 14:30:00 UTC,5226
7000559,CAR000559,2,9.0,E104,61579,2024,2025-04-07 09:04:00 UTC,3231
7000560,CAR000560,2,14.0,E103,173120,2024,2026-01-09 18:44:00 UTC,8126
7000561,CAR000561,3,,E165,110468,2019,2024-07-05 22:29:00 UTC,7174
7000562,CAR000562,1,4.0,E256,147171,2023,2024-09-12 16:38:00 UTC,5691
7000563,CAR000563,5,8.0,E532,184224,2021,2026-03-17 09:30:00 UTC,2946
7000564,CAR000564,5,13.0,E239,70370,2018,2024-03-12 11:26:00 UTC,2017
7000565,CAR000565,4,11.0,E728,133290,2023,2026-04-10 14:01:00 UTC,1495
7000566,CAR000566,4,2.0,E234,69438,2022,2024-11-19 07:06:00 UTC,5907
7000567,CAR000567,2,15.0,E791,93411,2025,2024-09-04 07:03:00 UTC,9061
7000568,CAR000568,2,10.0,E405,240373,2020,2024-03-10 17:26:00 UTC,7854
7000569,CAR000569,1,5.0,E740,41106,2018,2024-07-11 02:51:00 UTC,9906
7000570,CAR000570,5,6.0,E670,256994,2023,2025-12-16 00:31:00 UTC,1778
7000571,CAR000571,3,10.0,E455,268731,2020,2025-02-08 13:04:00 UTC,9414
7000572,CAR000572,3,14.0,E433,156426,2016,2025-02-14 12:14:00 UTC,9566
7000573,CAR000573,5,,E634,93285,2020,2024-01-30 05:40:00 UTC,3285
7000574,CAR000574,5,18.0,E490,227907,2024,2024-03-18 05:58:00 UTC,1679
7000575,CAR000575,4,19.0,E831,276760,2019,2024-11-19 19:17:00 UTC,3877
7000576,CAR000576,2,18.0,E393,236409,2015,2025-07-03 16:56:00 UTC,6379
7000577,CAR000577,1,,E325,88850,2024,2024-06-06 01:15:00 UTC,9853
7000578,CAR000578,2,7.0,E863,84541,2015,2025-07-22 14:05:00 UTC,4407
7000579,CAR000579,4,10.0,E229,233004,2022,2025-03-18 12:33:00 UTC,9931
7000580,CAR000580,5,,E896,178169,2017,2025-02-02 04:27:00 UTC,8720
7000581,CAR000581,4,1.0,E839,128507,2017,2024-05-27 16:29:00 UTC,1103
7000582,CAR000582,5,8.0,E951,141843,2022,2025-06-01 15:28:00 UTC,2310
7000583,CAR000583,2,,E649,120304,2018,2026-01-31 00:26:00 UTC,5357
7000584,CAR000584,3,16.0,E348,180371,2021,2025-10-15 20:22:00 UTC,3842
7000585,CAR000585,4,16.0,E759,20163,2015,2024-07-16 20:08:00 UTC,5172
7000586,CAR000586,5,12.0,E822,247319,2018,2024-12-04 06:21:00 UTC,1997
7000587,CAR000587,2,6.0,E663,181560,2022,2024-05-08 14:14:00 UTC,1371
7000588,CAR000588,3,2.0,E881,80897,2020,2024-11-15 22:10:00 UTC,6606
7000589,CAR000589,4,17.0,E718,117880,2024,2024-12-11 09:58:00 UTC,8370
7000590,CAR000590,3,4.0,E206,218877,2022,2025-04-14 20:02:00 UTC,9805
7000591,CAR000591,5,14.0,E752,150678,2021,2024-03-11 11:50:00 UTC,8540
7000592,CAR000592,3,13.0,E723,6326,2019,2024-08-26 16:25:00 UTC,5563
7000593,CAR000593,3,,E541,262861,2018,2025-06-11 21:59:00 UTC,4395
7000594,CAR000594,5,3.0,E806,86477,2019,2024-07-10 22:11:00 UTC,9918
7000595,CAR000595,5,15.0,E806,230482,2015,2025-09-08 10:22:00 UTC,1173
7000596,CAR000596,2,8.0,E793,138243,2020,2025-11-06 13:57:00 UTC,5571
7000597,CAR000597,1,16.0,E522,13598,2025,2024-06-12 13:17:00 UTC,6292
7000598,CAR000598,2,2.0,E330,129418,2024,2024-07-30 01:05:00 UTC,9382
7000599,CAR000599,2,17.0,E610,48771,2021,2024-01-30 22:07:00 UTC,3355
7000600,CAR000600,3,14.0,E662,28966,2020,2025-07-11 07:15:00 UTC,9980
7000601,CAR000601,5,,E117,62324,2020,2026-03-04 02:02:00 UTC,4579
7000602,CAR000602,2,11.0,E513,241325,2015,2024-07-30 14:17:00 UTC,3118
7000603,CAR000603,4,6.0,E623,242595,2016,2025-10-13 20:28:00 UTC,6222
7000604,CAR000604,4,,E735,193985,2022,2025-01-25 11:38:00 UTC,5846
7000605,CAR000605,5,11.0,E726,299866,2020,2024-12-27 15:21:00 UTC,7026
7000606,CAR000606,2,,E496,71256,2024,2024-01-27 10:20:00 UTC,2359
7000607,CAR000607,5,12.0,E996,151064,2016,2025-03-29 03:19:00 UTC,4674
7000608,CAR000608,3,5.0,E856,193399,2017,2025-10-01 11:10:00 UTC,2010
7000609,CAR000609,5,,E612,86996,2016,2025-04-09 21:49:00 UTC,7461
7000610,CAR000610,1,20.0,E744,97979,2016,2025-10-27 10:06:00 UTC,5904
7000611,CAR000611,3,11.0,E252,32479,2018,2025-01-18 15:18:00 UTC,1661
7000612,CAR000612,4,,E494,138403,2022,2026-03-19 21:08:00 UTC,4317
7000613,CAR000613,5,5.0,E407,30718,2018,2024-01-27 16:46:00 UTC,6937
7000614,CAR000614,1,6.0,E855,150166,2019,2025-11-30 07:11:00 UTC,1157
7000615,CAR000615,5,7.0,E891,229855,2018,2026-01-24 22:11:00 UTC,5744
7000616,CAR000616,3,3.0,E280,47424,2023,2025-10-21 00:36:00 UTC,1635
7000617,CAR000617,2,12.0,E589,167191,2024,2025-01-05 22:53:00 UTC,2001
7000618,CAR000618,4,20.0,E358,47420,2017,2025-12-25 00:18:00 UTC,4877
7000619,CAR000619,4,1.0,E188,291292,2024,2024-06-06 10:19:00 UTC,2424
7000620,CAR000620,3,8.0,E368,264370,2020,2026-03-11 03:13:00 UTC,8749
7000621,CAR000621,5,,E738,227704,2017,2024-03-11 06:13:00 UTC,8564
7000622,CAR000622,1,6.0,E605,126418,2019,2025-03-13 17:26:00 UTC,3104
7000623,CAR000623,1,6.0,E734,46252,2018,2024-04-28 03:09:00 UTC,9232
